,Submission,Method Name,Method Type,Molecule ID,Formal Charge,Predicted pKa,Experimental pKa,Absolute Error
436,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-3,-1,4.59999999999993,4.0,0.5999999999999304
437,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-4,-1,3.599999999999934,5.77,2.1700000000000657
438,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-5,-1,0.29999999999994564,3.92,3.6200000000000543
439,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-5,1,8.499999999999917,3.92,4.579999999999917
440,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-6,-1,-0.10000000000005294,4.17,4.270000000000053
441,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-6,1,15.79999999999989,4.17,11.62999999999989
442,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-7,-1,7.59999999999992,6.63,0.9699999999999198
443,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-8,1,4.69999999999993,2.78,1.9199999999999302
444,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-9,-1,8.299999999999917,6.08,2.219999999999917
445,pKa_Chemaxon,Chemaxon,Other,SAMPL8-10,1,5.099999999999929,7.71,2.6100000000000714
446,pKa_Chemaxon,Chemaxon,Other,SAMPL8-12,1,5.199999999999928,6.98,1.7800000000000722
447,pKa_Chemaxon,Chemaxon,Other,SAMPL8-14,-1,7.999999999999918,7.27,0.7299999999999187
448,pKa_Chemaxon,Chemaxon,Other,SAMPL8-14,1,5.499999999999927,7.27,1.7700000000000724
449,pKa_Chemaxon,Chemaxon,Other,SAMPL8-15,1,1.0999999999999428,2.54,1.4400000000000572
450,pKa_Chemaxon,Chemaxon,Other,SAMPL8-16,-1,8.299999999999917,5.1,3.1999999999999176
451,pKa_Chemaxon,Chemaxon,Other,SAMPL8-16,1,3.599999999999934,5.1,1.5000000000000657
452,pKa_Chemaxon,Chemaxon,Other,SAMPL8-17,-1,10.899999999999908,6.58,4.319999999999908
453,pKa_Chemaxon,Chemaxon,Other,SAMPL8-17,1,5.499999999999927,6.58,1.080000000000073
454,pKa_Chemaxon,Chemaxon,Other,SAMPL8-18,1,0.9999999999999432,2.72,1.720000000000057
455,pKa_Chemaxon,Chemaxon,Other,SAMPL8-19,-1,6.899999999999922,4.93,1.9699999999999225
456,pKa_Chemaxon,Chemaxon,Other,SAMPL8-19,-1,6.899999999999922,6.99,0.09000000000007802
457,pKa_Chemaxon,Chemaxon,Other,SAMPL8-19,1,4.69999999999993,4.93,0.2300000000000697
458,pKa_Chemaxon,Chemaxon,Other,SAMPL8-19,1,4.69999999999993,6.99,2.29000000000007
459,pKa_Chemaxon,Chemaxon,Other,SAMPL8-1,-1,2.7999999999999368,2.54,0.2599999999999367
460,pKa_Chemaxon,Chemaxon,Other,SAMPL8-1,-1,2.7999999999999368,5.01,2.210000000000063
461,pKa_Chemaxon,Chemaxon,Other,SAMPL8-20,-1,9.899999999999912,2.44,7.459999999999912
462,pKa_Chemaxon,Chemaxon,Other,SAMPL8-20,-1,9.899999999999912,11.44,1.540000000000088
463,pKa_Chemaxon,Chemaxon,Other,SAMPL8-20,1,0.8999999999999435,2.44,1.5400000000000564
464,pKa_Chemaxon,Chemaxon,Other,SAMPL8-20,1,0.8999999999999435,11.44,10.540000000000056
465,pKa_Chemaxon,Chemaxon,Other,SAMPL8-21,-1,6.7999999999999226,5.38,1.4199999999999227
466,pKa_Chemaxon,Chemaxon,Other,SAMPL8-21,1,4.899999999999929,5.38,0.4800000000000706
467,pKa_Chemaxon,Chemaxon,Other,SAMPL8-21,2,0.7999999999999439,5.38,4.580000000000056
468,pKa_Chemaxon,Chemaxon,Other,SAMPL8-22,1,2.0999999999999392,3.36,1.2600000000000606
469,pKa_Chemaxon,Chemaxon,Other,SAMPL8-23,-1,6.599999999999923,2.65,3.9499999999999234
470,pKa_Chemaxon,Chemaxon,Other,SAMPL8-23,-1,6.599999999999923,9.02,2.4200000000000763
471,pKa_Chemaxon,Chemaxon,Other,SAMPL8-23,1,2.499999999999938,2.65,0.15000000000006208
472,pKa_Chemaxon,Chemaxon,Other,SAMPL8-23,1,2.499999999999938,9.02,6.520000000000062
473,pKa_Chemaxon,Chemaxon,Other,SAMPL8-2,-1,2.499999999999938,4.41,1.9100000000000623
474,pKa_Chemaxon,Chemaxon,Other,SAMPL8-3,-3,-1.200000000000049,4.0,5.200000000000049
475,pKa_Chemaxon,Chemaxon,Other,SAMPL8-3,-2,7.0999999999999215,4.0,3.0999999999999215
476,pKa_Chemaxon,Chemaxon,Other,SAMPL8-3,-1,2.999999999999936,4.0,1.000000000000064
477,pKa_Chemaxon,Chemaxon,Other,SAMPL8-4,-2,10.699999999999909,5.77,4.929999999999909
478,pKa_Chemaxon,Chemaxon,Other,SAMPL8-4,-1,2.699999999999937,5.77,3.0700000000000625
479,pKa_Chemaxon,Chemaxon,Other,SAMPL8-4,1,0.6999999999999442,5.77,5.070000000000055
480,pKa_Chemaxon,Chemaxon,Other,SAMPL8-5,-1,2.8999999999999364,3.92,1.0200000000000635
481,pKa_Chemaxon,Chemaxon,Other,SAMPL8-6,-1,2.499999999999938,4.17,1.670000000000062
482,pKa_Chemaxon,Chemaxon,Other,SAMPL8-6,1,1.9999999999999396,4.17,2.1700000000000603
483,pKa_Chemaxon,Chemaxon,Other,SAMPL8-7,-1,10.29999999999991,6.63,3.6699999999999102
484,pKa_Chemaxon,Chemaxon,Other,SAMPL8-7,1,5.3999999999999275,6.63,1.2300000000000724
485,pKa_Chemaxon,Chemaxon,Other,SAMPL8-8,1,1.89999999999994,2.78,0.8800000000000598
486,pKa_Chemaxon,Chemaxon,Other,SAMPL8-9,-1,10.39999999999991,6.08,4.31999999999991
487,pKa_Chemaxon,Chemaxon,Other,SAMPL8-9,1,5.3999999999999275,6.08,0.6800000000000725
488,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-10,1,6.499999999999924,7.71,1.2100000000000763
489,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-12,1,6.199999999999925,6.98,0.7800000000000757
490,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-14,-3,-9.20000000000002,7.27,16.47000000000002
491,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-14,-1,15.099999999999893,7.27,7.8299999999998935
492,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-14,1,9.299999999999914,7.27,2.029999999999914
493,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-15,1,1.0999999999999428,2.54,1.4400000000000572
494,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-16,1,3.599999999999934,5.1,1.5000000000000657
495,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-17,-1,17.999999999999883,6.58,11.419999999999883
496,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-17,1,5.199999999999928,6.58,1.3800000000000718
497,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-18,-1,16.799999999999887,2.72,14.079999999999886
498,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-18,1,1.599999999999941,2.72,1.1200000000000592
499,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-19,-1,11.999999999999904,4.93,7.069999999999904
500,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-19,-1,11.999999999999904,6.99,5.009999999999904
501,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-19,1,3.0999999999999357,4.93,1.830000000000064
502,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-19,1,3.0999999999999357,6.99,3.8900000000000645
503,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-1,-1,7.59999999999992,2.54,5.05999999999992
504,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-1,-1,7.59999999999992,5.01,2.58999999999992
505,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-1,1,-11.100000000000014,2.54,13.640000000000015
506,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-1,1,-11.100000000000014,5.01,16.110000000000014
507,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-20,1,1.1999999999999424,2.44,1.2400000000000575
508,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-20,1,1.1999999999999424,11.44,10.240000000000057
509,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-21,-1,17.199999999999886,5.38,11.819999999999887
510,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-21,1,4.999999999999929,5.38,0.38000000000007095
511,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-22,-1,17.499999999999886,3.36,14.139999999999887
512,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-22,1,9.499999999999913,3.36,6.1399999999999135
513,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-23,-1,13.499999999999899,2.65,10.849999999999898
514,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-23,-1,13.499999999999899,9.02,4.479999999999899
515,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-23,1,2.0999999999999392,2.65,0.5500000000000607
516,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-23,1,2.0999999999999392,9.02,6.92000000000006
517,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-2,-1,8.099999999999918,4.41,3.689999999999918
518,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-3,-1,6.299999999999924,4.0,2.2999999999999243
519,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-4,-1,11.099999999999907,5.77,5.329999999999908
520,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-4,1,-8.000000000000025,5.77,13.770000000000024
521,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-5,-1,7.59999999999992,3.92,3.67999999999992
522,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-5,1,-10.100000000000017,3.92,14.020000000000017
523,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-6,-1,5.799999999999926,4.17,1.6299999999999262
524,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-6,1,-5.3000000000000345,4.17,9.470000000000034
525,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-7,1,8.799999999999915,6.63,2.1699999999999156
526,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-8,1,4.59999999999993,2.78,1.8199999999999306
527,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-9,1,5.899999999999926,6.08,0.18000000000007432
